idx,temperture,magnetization,specific heat,abs(sigma),sigma**2,sigma**4,HH,HH**2,m_error
0,2.200000,0.786324,1.429998,7863.244267,61925791.772799,3857365325091402.500000,-15472.230133,239459117.195731
1,2.208333,0.772379,1.406210,7723.785733,59765104.893066,3596685033767886.000000,-15333.672000,235190074.178132
2,2.216667,0.762401,1.482100,7624.008533,58274020.378133,3427556383537694.500000,-15226.097333,231906864.626133
3,2.225000,0.751467,1.553902,7514.671867,56612138.402399,3235950800502650.000000,-15114.932800,228538121.412267
4,2.233333,0.722250,1.753024,7222.501467,52541373.132533,2829054969772538.000000,-14944.152267,223415123.915733
5,2.241667,0.686784,2.199787,6867.841867,48129038.460266,2448591763683175.000000,-14776.777867,218463704.963201
6,2.250000,0.698691,1.698523,6986.907867,49086482.270133,2459769916407575.500000,-14690.668533,215901729.679999
7,2.258333,0.628731,2.217757,6287.309333,40579382.741867,1789053438371665.750000,-14449.918400,208913248.900265
8,2.266667,0.585390,2.277809,5853.895067,36582232.863200,1542169056107657.000000,-14288.741600,204285165.251199
9,2.275000,0.498916,2.385342,4989.156267,27889563.533867,1008899232320308.625000,-14052.747467,197603167.725865
10,2.283333,0.431406,2.255743,4314.061600,21436877.186667,644563921191211.750000,-13787.668533,190217409.227733
11,2.291667,0.421596,2.218968,4215.960133,21055974.269067,617705817803327.875000,-13702.449067,187873644.780799
12,2.300000,0.335679,2.047763,3356.786667,14044439.945066,332716204082761.000000,-13502.372800,182422397.868799
13,2.308333,0.277534,1.979232,2775.342667,10697148.146667,237428465055227.593750,-13309.734933,177254505.431465
14,2.316667,0.213843,1.754427,2138.434800,6917163.369867,117987469468834.984375,-13132.736800,172562934.972796
15,2.325000,0.209696,1.661620,2096.958133,6674988.597333,112347166334587.953125,-13040.383733,170141428.854397
16,2.333333,0.186971,1.650201,1869.714267,5131501.553333,64815942125890.992188,-12898.632000,166464551.756797
17,2.341667,0.183880,1.561041,1838.799067,4880529.574133,55974415442654.867188,-12781.025333,163440206.731731
18,2.350000,0.145561,1.470545,1455.614267,3191830.114933,28806476799604.417969,-12646.818400,160023226.465066
19,2.358333,0.135447,1.323404,1354.474800,2912342.681867,25847008426262.710938,-12540.538933,157338720.963200
20,2.366667,0.133200,1.371580,1332.002000,2820295.311733,24743350877401.792969,-12439.685867,154822608.202667
21,2.375000,0.119145,1.277135,1191.448133,2221295.153867,15897375001393.111328,-12348.122133,152548158.613334
22,2.383333,0.118989,1.252294,1189.890800,2204213.248800,15797823396275.386719,-12230.989600,149668240.378666
23,2.391667,0.116906,1.183796,1169.055333,2126451.321333,14018141545550.177734,-12145.726400,147586383.761066
24,2.400000,0.100555,1.203261,1005.546800,1635411.692000,10810952005957.587891,-12028.999733,144766142.422398
